"시군구명","연월","분류","유입지","매출건수(건)","매출합계(원)","집계시작일","집계종료일"
"창원시 마산합포구","202406","식생활","대전","164 ","3866347 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","부산","5511 ","180774537 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","서울","1254 ","71954352 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","울산","610 ","22129781 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","인천","103 ","2823852 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","전남","185 ","4780672 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","전북","48 ","1494174 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","제주","62 ","538725 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","충남","89 ","2066484 ","20240101","20241231"
"창원시 마산합포구","202406","식생활","충북","69 ","738862 ","20240101","20241231"
"창원시 마산합포구","202406","여행","경기","144 ","6429061 ","20240101","20241231"
"창원시 마산합포구","202406","여행","경남","1357 ","80215901 ","20240101","20241231"
"창원시 마산합포구","202406","여행","경북","62 ","1024674 ","20240101","20241231"
"창원시 마산합포구","202406","여행","대구","69 ","1651816 ","20240101","20241231"
"창원시 마산합포구","202406","여행","부산","21 ","66484 ","20240101","20241231"
"창원시 마산합포구","202406","여행","서울","82 ","26919123 ","20240101","20241231"
"창원시 마산합포구","202406","여행","인천","21 ","157642 ","20240101","20241231"
"창원시 마산합포구","202406","여행","충남","41 ","119945 ","20240101","20241231"
"창원시 마산합포구","202406","유통","강원","137 ","6447910 ","20240101","20241231"
"창원시 마산합포구","202406","유통","경기","3208 ","26838382 ","20240101","20241231"
"창원시 마산합포구","202406","유통","경남","965339 ","16891555764 ","20240101","20241231"
"창원시 마산합포구","202406","유통","경북","2502 ","18790473 ","20240101","20241231"
"창원시 마산합포구","202406","유통","광주","226 ","1119945 ","20240101","20241231"
"창원시 마산합포구","202406","유통","대구","3496 ","29222276 ","20240101","20241231"
"창원시 마산합포구","202406","유통","대전","637 ","6197533 ","20240101","20241231"
"창원시 마산합포구","202406","유통","부산","11172 ","114932557 ","20240101","20241231"
"창원시 마산합포구","202406","유통","서울","2070 ","33629952 ","20240101","20241231"
"창원시 마산합포구","202406","유통","세종","123 ","799863 ","20240101","20241231"
"창원시 마산합포구","202406","유통","울산","2920 ","22933379 ","20240101","20241231"
"창원시 마산합포구","202406","유통","인천","624 ","9217478 ","20240101","20241231"
"창원시 마산합포구","202406","유통","전남","1748 ","13977587 ","20240101","20241231"
"창원시 마산합포구","202406","유통","전북","254 ","1798081 ","20240101","20241231"
"창원시 마산합포구","202406","유통","제주","343 ","2172310 ","20240101","20241231"
"창원시 마산합포구","202406","유통","충남","267 ","2087114 ","20240101","20241231"
"창원시 마산합포구","202406","유통","충북","288 ","72146676 ","20240101","20241231"
"창원시 마산합포구","202406","유흥","강원","21 ","41124 ","20240101","20241231"
"창원시 마산합포구","202406","유흥","경기","34 ","78821 ","20240101","20241231"
"창원시 마산합포구","202406","유흥","경남","18657 ","1195740918 ","20240101","20241231"
"창원시 마산합포구","202406","유흥","대구","21 ","102810 ","20240101","20241231"
"창원시 마산합포구","202406","유흥","대전","21 ","6716929 ","20240101","20241231"
"창원시 마산합포구","202406","유흥","부산","48 ","137080 ","20240101","20241231"
"창원시 마산합포구","202406","유흥","울산","21 ","44551 ","20240101","20241231"
"창원시 마산합포구","202406","유흥","전남","21 ","1439342 ","20240101","20241231"
"창원시 마산합포구","202406","의료/미용","경기","21 ","91158 ","20240101","20241231"
"창원시 마산합포구","202406","의료/미용","경남","203639 ","7809149040 ","20240101","20241231"
"창원시 마산합포구","202406","의료/미용","경북","21 ","813023 ","20240101","20241231"
"창원시 마산합포구","202406","의료/미용","부산","219 ","21330775 ","20240101","20241231"
"창원시 마산합포구","202406","의료/미용","서울","89 ","3167032 ","20240101","20241231"
"창원시 마산합포구","202406","의료/미용","세종","21 ","649075 ","20240101","20241231"
"창원시 마산합포구","202406","의료/미용","전남","62 ","1196710 ","20240101","20241231"
"창원시 마산합포구","202406","의료/미용","충남","21 ","139136 ","20240101","20241231"
"창원시 마산합포구","202406","의생활","경기","41 ","1494174 ","20240101","20241231"
"창원시 마산합포구","202406","의생활","경남","11988 ","698567581 ","20240101","20241231"
"창원시 마산합포구","202406","의생활","경북","41 ","8471556 ","20240101","20241231"
"창원시 마산합포구","202406","의생활","광주","96 ","7210418 ","20240101","20241231"
"창원시 마산합포구","202406","의생활","대구","27 ","1213160 ","20240101","20241231"
"창원시 마산합포구","202406","의생활","부산","41 ","819054 ","20240101","20241231"
"창원시 마산합포구","202406","의생활","서울","27 ","1144620 ","20240101","20241231"
"창원시 마산합포구","202406","자동차","경기","41 ","1281117 ","20240101","20241231"
"창원시 마산합포구","202406","자동차","경남","153434 ","6725354112 ","20240101","20241231"
"창원시 마산합포구","202406","자동차","경북","41 ","2567992 ","20240101","20241231"
"창원시 마산합포구","202406","자동차","대구","288 ","2736929 ","20240101","20241231"
"창원시 마산합포구","202406","자동차","부산","843 ","18083420 ","20240101","20241231"
"창원시 마산합포구","202406","자동차","서울","185 ","9413167 ","20240101","20241231"
"창원시 마산합포구","202406","자동차","울산","21 ","40439 ","20240101","20241231"
"창원시 마산합포구","202406","주거생활","경남","2447 ","142052838 ","20240101","20241231"
"창원시 마산합포구","202406","주거생활","부산","21 ","174777 ","20240101","20241231"
"창원시 마산합포구","202407","교육","경남","28801 ","1782908533 ","20240101","20241231"
"창원시 마산합포구","202407","교육","경북","21 ","568883 ","20240101","20241231"
"창원시 마산합포구","202407","교육","부산","96 ","2187800 ","20240101","20241231"
"창원시 마산합포구","202407","교육","서울","89 ","315970 ","20240101","20241231"
"창원시 마산합포구","202407","교육","울산","21 ","225840 ","20240101","20241231"
"창원시 마산합포구","202407","기타","경남","5874 ","394849212 ","20240101","20241231"
"창원시 마산합포구","202407","기타","부산","21 ","41124 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","강원","589 ","88828 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","경기","144 ","120631 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","경남","13701 ","429554092 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","대구","27 ","3701 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","부산","4537 ","1162440 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","서울","69 ","17272 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","울산","48 ","7814 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","인천","130 ","37834 ","20240101","20241231"
"창원시 마산합포구","202407","내구재","충북","48 ","18095 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","강원","137 ","589445 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","경기","281 ","1882796 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","경남","81597 ","1419025915 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","경북","446 ","2849212 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","광주","21 ","68540 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","대구","1021 ","5485264 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","대전","48 ","257025 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","부산","2008 ","16352296 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","서울","144 ","942426 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","울산","596 ","3303633 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","인천","137 ","639479 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","전남","178 ","882796 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","전북","117 ","458533 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","제주","48 ","203564 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","충남","41 ","222755 ","20240101","20241231"
"창원시 마산합포구","202407","레포츠/문화/취미","충북","69 ","455792 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","강원","21 ","349554 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","경기","336 ","3618917 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","경남","30960 ","627438588 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","경북","192 ","2128307 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","대구","391 ","4159698 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","대전","41 ","123372 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","부산","2488 ","29833448 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","서울","281 ","2085812 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","울산","48 ","211995 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","인천","69 ","548321 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","전남","254 ","2556683 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","전북","158 ","1123167 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","제주","27 ","102810 ","20240101","20241231"
"창원시 마산합포구","202407","서비스","충남","21 ","233036 ","20240101","20241231"
